text suggests	teks suggereer	65
representations of	voorstellings van	65
uses irony to	gebruik ironie om	65
time and	tyd en	65
outside	buite	65
think	dink	65
offer	bied	65
visually	visueel	64
describe	beskryf	64
represent	verteenwoordig	64
code	kode	64
and image	en beeld	64
collective	kollektiewe	64
memory	geheue	64
changes	veranderinge	64
relationships between	verhoudings tussen	64
throughout the	regdeur die	64
of how	van hoe	64
is that	is dat	64
realistic	realistiese	64
creation	skepping	64
audio	oudio	64
powerful	kragtige	64
encourages the reader	moedig die leser	64
seeks	poog	64
opposing	opponerende	64
meaning and	betekenis en	64
fundamental	fundamentele	64
text are	teks word	63
individuals	individue	63
different ways	verskillende maniere	63
limited	beperkte	63
possible	moontlik	63
sounds	klanke	63
graphics	grafika	63
interesting	interessante	63
complex	kompleks	63
facts	feite	63
practice	praktyk	63
play	speel	63
is no	is geen	63
narrator is	verteller is	63
illusion of	illusie van	63
in	met	63
dialogic	dialogiese	63
an image	n beeld	63
believe	glo	63
identifies	identifiseer	63
text was	teks is	63
groups	groepe	63
device	middel	63
and their	en hul	63
among	onder	63
introduces the	stel die	62
hypertext to	hiperteks om	62
place	plek	62
structure	teksstruktuur	62
enables	stel	62
overview of	oorsig van	62
than a	as n	62
units	eenhede	62
space	spasie	62
choices	keuses	62
text displays	teks vertoon	62
content of the	inhoud van die	62
supports	ondersteun	62
breaks	breek	62
image is	beeld is	62
texts and	tekste en	62
claims that	beweer dat	62
sensory	sensoriese	62
every	elke	62
sequential	opeenvolgende	62
seeks to	poog om	62
the text as	die teks as	62
familiar	bekende	62
text as a	teks as n	62
experimental	eksperimentele	61
text combines	teks kombineer	61
punctuation	leestekens	61
allows	stel	61
culture and	kultuur en	61
that	dié	61
narration	vertelling	61
understand	verstaan	61
clear	duidelik	61
models	modelle	61
additional	bykomende	61
humorous	humoristiese	61
author uses a	skrywer gebruik n	61
distinction between	onderskeid tussen	61
one	mens	61
main	hoofkarakter	61
principle	beginsel	61
practices	praktyke	61
device	toestel	61
aesthetics	estetika	61
means	middel	61
free	vrye	61
social and	sosiale en	61
links between	skakels tussen	61
text presents	teks stel	61
form and	vorm en	60
a simple	n eenvoudige	60
understood	verstaan	60
difficult to	moeilik om	60
over	bo	60
the viewer	die kyker	60
so	sodat	60
analogy	analogie	60
asks	vra	60
refer	verwys	60
and text	en teks	60
modernist	modernistiese	60
constructs	konstrueer	60
unusual	ongewone	60
the narrator	die verteller	60
of		60
the beginning	die begin	60
the theory	die teorie	60
of new	van nuwe	60
of communication	van kommunikasie	60
text deals	teks handel	60
described	beskryf	60
addresses the	spreek die	60
uses visual	gebruik visuele	60
with the	oor die	60
text addresses	teks spreek	60
encourage	moedig	60
text explores the	teks ondersoek die	59
seems	lyk	59
software	sagteware	59
low	lae	59
of textual	van tekstuele	59
global	globale	59
practical	praktiese	59
so	so	59
audiences	gehore	59
that	daardie	59
diagrams	diagramme	59
an interactive	n interaktiewe	59
in different	in verskillende	59
metaphor for	metafoor vir	59
chapters	hoofstukke	59
truth	waarheid	59
syntactic	sintaktiese	59
conventions of	konvensies van	59
useful	nuttig	59
aware	bewus	59
text deals with	teks handel oor	59
builds	bou	59
the two	die twee	59
not a	nie n	59
male	manlike	59
contains many	bevat baie	59
artificial	kunsmatige	59
connects	verbind	59
incorporates	inkorporeer	59
wants	wil	58
educational	opvoedkundige	58
the sentence	die sin	58
a logical	n logiese	58
uses rhetorical questions	gebruik retoriese vrae	58
comparison	vergelyking	58
understanding of the	begrip van die	58
evokes	roep	58
tropes	trope	58
characteristics of	kenmerke van	58
a central	n sentrale	58
before	voordat	58
are often	is dikwels	58
heavily	sterk	58
list of	lys van	58
documents	dokumente	58
choice of	keuse van	58
analytical	analitiese	58
critically	krities	58
movie	fliek	58
used in the	wat in die	58
mood	stemming	58
reading and	lees en	58
questions	bevraagteken	58
comes	kom	58
completely	heeltemal	58
includes a	sluit n	58
discourse of	diskoers van	58
illustrates the	illustreer die	58
way	wyse	58
the boundaries	die grense	57
tends	geneig	57
spoken	gesproke	57
a historical	n historiese	57
shaped	gevorm	57
draws	trek	57
uses metaphor	gebruik metafoor	57
essential	noodsaaklik	57
is based on the	is gebaseer op die	57
creating	skep	57
a theory	n teorie	57
using	gebruik	57
a theoretical	n teoretiese	57
is also	is ook	57
sentence contains	sin bevat	57
still	steeds	57
the literary	die literêre	57
socio	sosio	57
positive	positiewe	57
analysis of the	ontleding van die	57
of each	van elke	57
understanding	verstaan	57
violence	geweld	57
a fictional	n fiktiewe	57
of popular	van populêre	57
a way to	n manier om	57
deconstruction	dekonstruksie	57
a text that	n teks wat	57
expected	verwag	56
follows a	volg n	56
is the study	is die studie	56
following	volgende	56
is one of	is een van	56
rhetorical questions to	retoriese vrae om	56
paradox	paradoks	56
adopts	neem	56
views	sienings	56
seen	gesien	56
text places	teks plaas	56
overall	algehele	56
rhetoric of	retoriek van	56
linear	liniêre	56
may	dalk	56
from a	vanuit n	56
secondary	sekondêre	56
of these	van hierdie	56
version	weergawe	56
the end of	die einde van	56
difference between	verskil tussen	56
suggests that	suggereer dat	56
further	verdere	56
writing	skryfstyl	56
examines how	ondersoek hoe	56
actively	aktief	56
texts in	tekste in	56
established	gevestigde	56
irony and	ironie en	56
interpretations of	interpretasies van	56
most	belangrikste	56
intended to	bedoel om	56
necessarily	noodwendig	56
related to	verband met	56
during	tydens	56
relationship	verband	55
view of	siening van	55
encouraged	aangemoedig	55
contradictory	teenstrydige	55
the audience's	die gehoor	55
children	kinders	55
of his	van sy	55
avoids	vermy	55
reader and	leser en	55
ideas of	idees van	55
descriptive	beskrywende	55
says	sê	55
networks	netwerke	55
meaning in	betekenis in	55
easy to	maklik om	55
involved	betrokke	55
of the book	van die boek	55
linguistics	linguistiek	55
uses multiple	gebruik veelvuldige	55
is intended	is bedoel	55
similar	soortgelyk	55
five	vyf	55
content is	inhoud is	55
text is composed	teks is saamgestel	55
on an	op n	54
is the study of	is die studie van	54
generic	generiese	54
uses various	gebruik verskeie	54
talks	praat	54
would	sou	54
elements to	elemente om	54
major	groot	54
in this text	in hierdie teks	54
is not	word nie	54
effect of	effek van	54
instead	plaas	54
attempt	poging	54
parts of the	dele van die	54
of human	van menslike	54
useful	nuttige	54
attitude	houding	54
uses metaphors	gebruik metafore	54
create a	skep n	54
field	veld	54
text describes a	teks beskryf n	54
consumers	verbruikers	54
object	voorwerp	54
conversation	gesprek	54
explanation	verduideliking	54
universal	universele	54
is based on a	is gebaseer op n	54
characterized by a	gekenmerk deur n	54
appeal	beroep	54
text assumes	teks veronderstel	53
developed	ontwikkel	53
has no	het geen	53
based	grond	53
unit	eenheid	53
reader in	leser in	53
that of	dié van	53
it is	dit is	53
the analysis	die ontleding	53
book uses	boek gebruik	53
the impact	die impak	53
the past	die verlede	53
behind	agter	53
issues of	kwessies van	53
follow	volg	53
the digital	die digitale	53
multi	multi	53
of technology	van tegnologie	53
easier	makliker	53
article is	artikel is	53
extremely	uiters	53
website	webwerf	53
text uses repetition	teks gebruik herhaling	53
text allows	teks laat	53
central	sentraal	53
encourages readers	moedig lesers	53
text follows	teks volg	53
science	wetenskap	53
that a	dat n	53
demonstrates the	demonstreer die	53
from one	van een	52
the theme	die tema	52
artist	kunstenaar	52
makes the	maak die	52
based on	grond van	52
figure	figuur	52
meaningful	betekenisvolle	52
the reader in	die leser in	52
typography	tipografie	52
how a	hoe n	52
pictures	prente	52
structure	hiperteksstruktuur	52
no	nie	52
national	nasionale	52
a list	n lys	52
theories of	teorieë van	52
text and the	teks en die	52
culturally	kultureel	52
provide	bied	52
interface	koppelvlak	52
parody	parodie	52
within the text	binne die teks	52
either	óf	52
literary text	literêre teks	52
a character	n karakter	52
deeper	dieper	52
the topic	die onderwerp	52
perception of	persepsie van	52
presented	wat	52
the original	die oorspronklike	52
full	vol	52
binary	binêre	51
relationship between	verband tussen	51
hyperbole	hiperbool	51
of	oor	51
uses hypertext	gebruik hiperteks	51
tool	hulpmiddel	51
what the	wat die	51
tends to	geneig om	51
novel is	roman is	51
a formal	n formele	51
hypertextual text	hipertekstuele teks	51
points	standpunte	51
last	laaste	51
participants	deelnemers	51
diverse	uiteenlopende	51
identities	identiteite	51
discussion of	bespreking van	51
as	so	51
as it	aangesien dit	51
a unique	n unieke	51
for its	vir sy	51
knowledge of	kennis van	51
construct	konstrueer	51
or her	of haar	51
begins with a	begin met n	51
the history	die geskiedenis	51
see	sien	51
many different	baie verskillende	51
means of	middel van	51
unreliable	onbetroubare	51
classic	klassieke	51
comments	kommentaar	51
text tells	teks vertel	51
is more	is meer	51
concepts of	konsepte van	50
quickly	vinnig	50
assumes that	veronderstel dat	50
film's	film	50
rhetorical strategies to	retoriese strategieë om	50
writer's	skrywer	50
a textual	n tekstuele	50
the ability	die vermoë	50
engages the	betrek die	50
linked	gekoppel	50
paper	referaat	50
with	van	50
leads to	lei tot	50
symbolism	simboliek	50
serve	dien	50
literature	letterkunde	50
readers to	lesers om	50
is a form	is n vorm	50
hierarchy	hiërargie	50
dimension	dimensie	50
imaginary	denkbeeldige	50
temporal	tydelike	50
text represents	teks verteenwoordig	50
considered a	as n	50
or	óf	50
expressions	uitdrukkings	50
narrative is	narratief word	50
draws	vestig	50
meanings of	betekenisse van	50
the postmodern	die postmoderne	50
ethical	etiese	50
presents an	bied n	50
the material	die materiaal	49
shows the	toon die	49
allows readers	laat lesers	49
text uses language	teks gebruik taal	49
fixed	vaste	49
theorist	mediateoretikus	49
local	plaaslike	49
that language	dat taal	49
story is	verhaal is	49
writer uses	skrywer gebruik	49
feature of	kenmerk van	49
to	in	49
structured	gestruktureerde	49
first person	eerste persoon	49
the meaning of	die betekenis van die	49
affects	beïnvloed	49
screen	skerm	49
repetitive	herhalende	49
the cultural	die kulturele	49
argue	argumenteer	49
looks	kyk	49
contrasting	kontrasterende	49
an abstract	n abstrakte	49
if	as	49
an academic	n akademiese	49
standard	standaard	49
the impact of	die impak van	49
beginning of	begin van	49
embedded	ingebed	49
a reader	n leser	49
a collection	n versameling	49
at the	na die	49
involves the	behels die	49
words in	woorde in	49
all the	al die	49
deals with the	handel oor die	49
text reflects	teks weerspieël	49
the text are	die teks word	49
gives the	gee die	49
text is designed to	teks is ontwerp om	48
reflect	weerspieël	48
cultural and	kulturele en	48
of other	van ander	48
resources	hulpbronne	48
repetition of	herhaling van	48
debate	debat	48
in the	aan die	48
at	by	48
text defines	teks definieer	48
text is organized	teks is georganiseer	48
offers an	bied n	48
as a form	as n vorm	48
repetition and	herhaling en	48
a cultural	n kulturele	48
is a form of	is n vorm van	48
theory and	teorie en	48
associations	assosiasies	48
relatively	relatief	48
the creation	die skepping	48
creation of	skepping van	48
effects	uitwerking	48
visual elements	visuele elemente	48
important role	belangrike rol	48
between a	tussen n	48
clues	leidrade	48
components	komponente	48
insight	insig	48
meta	meta	48
show	wys	48
narrative	verhalende	48
book's	boek	48
focused	gefokus	48
freedom	vryheid	48
explores	verken	48
the ideas	die idees	48
after	na	48
tool	instrument	48
reinforces	versterk	48
poetry	poësie	48
is a text	is n teks	48
takes a	neem n	47
before	voor	47
possibilities	moontlikhede	47
hypertext and	hiperteks en	47
symbol	simbool	47
change	verander	47
almost	byna	47
play	toneelstuk	47
image of	beeld van	47
contexts	kontekste	47
the analysis of	die ontleding van	47
makes	laat	47
mixture	mengsel	47
content and	inhoud en	47
role of the	rol van die	47
that there	dat daar	47
as a form of	as n vorm van	47
random	ewekansige	47
storytelling	storievertelling	47
is usually	word gewoonlik	47
try	probeer	47
is presented	word aangebied	47
a metaphor for	n metafoor vir	47
his own	sy eie	47
is an important	is n belangrike	47
passage uses	gedeelte gebruik	47
associated	geassosieer	47
of postmodern	van postmoderne	47
encouraged to	aangemoedig om	47
the discourse	die diskoers	47
the textual	die tekstuele	47
simply	bloot	47
interpret	interpreteer	47
his or	sy of	47
his or her	sy of haar	47
reality and	werklikheid en	47
much	veel	47
text uses irony to	teks gebruik ironie om	47
uses repetition to	gebruik herhaling om	47
which the	waarin die	47
of	vir	47
is	hou	47
that the reader	dat die leser	47
text encourages the	teks moedig die	47
focus of	fokus van	47
novels	romans	47
an alternative	n alternatiewe	47
text contains many	teks bevat baie	47
around	om	47
response to	reaksie op	47
texts can	tekste kan	47
ellipsis	ellips	46
to	asof	46
commercial	kommersiële	46
power of	krag van	46
shaped by	gevorm deur	46
activities	aktiwiteite	46
interactions	interaksies	46
definitions	definisies	46
aspects of the	aspekte van die	46
of the story	van die verhaal	46
urban	stedelike	46
a virtual	n virtuele	46
mixture of	mengsel van	46
psychological	psigologiese	46
tells a	vertel n	46
game	speletjie	46
text presents the	teks bied die	46
attempt to	poging om	46
socially	sosiaal	46
to	toe	46
metaphor and	metafoor en	46
of the text's	van die teks	46
integrates	integreer	46
want	wil	46
whether	of	46
functions as	funksioneer as	46
brief	kort	46
recent	onlangse	46
literary devices	literêre middele	46
linearity	lineariteit	46
text uses multiple	teks gebruik veelvuldige	46
versions	weergawes	46
clauses	klousules	46
influenced	beïnvloed	46
not only	nie net	46
text criticizes	teks kritiseer	46
the ways	die maniere	46
structure is	struktuur word	46
forms	vorm	46
the human	die menslike	46
text explains the	teks verduidelik die	46
the traditional	die tradisionele	46
expected to	verwag om	45
structure that	struktuur wat	45
some	ander	45
criticizes the	kritiseer die	45
passages	gedeeltes	45
written to	geskryf om	45
example of a	voorbeeld van n	45
sophisticated	gesofistikeerde	45
a high	n hoë	45
appears	verskyn	45
source of	bron van	45
participation	deelname	45
under	onder	45
on	aan	45
brings	bring	45
lead	lei	45
to an	na n	45
organized	georganiseerde	45
the page	die bladsy	45
refer to	verwys na	45
